tenure**2*MonthlyCharges**0,tenure**1*MonthlyCharges**1,tenure**0*MonthlyCharges**2,tenure**3*MonthlyCharges**0,tenure**2*MonthlyCharges**1,tenure**1*MonthlyCharges**2,tenure**0*MonthlyCharges**3,tenure**2*TotalCharges**0,tenure**1*TotalCharges**1,tenure**0*TotalCharges**2,tenure**3*TotalCharges**0,tenure**2*TotalCharges**1,tenure**1*TotalCharges**2,tenure**0*TotalCharges**3,MonthlyCharges**2*TotalCharges**0,MonthlyCharges**1*TotalCharges**1,MonthlyCharges**0*TotalCharges**2,MonthlyCharges**3*TotalCharges**0,MonthlyCharges**2*TotalCharges**1,MonthlyCharges**1*TotalCharges**2,MonthlyCharges**0*TotalCharges**3
441.0,914.55,1896.6024999999997,9261.0,19205.55,39828.6525,82597.03887499998,441.0,21241.5,1023132.25,9261.0,446071.5,21485777.25,1034898270.875,1896.6024999999997,44050.825,1023132.25,82597.03887499998,1918413.4287499997,44557409.4875,1034898270.875
144.0,700.2,3404.7225000000003,1728.0,8402.400000000001,40856.670000000006,198665.55787500003,144.0,8886.599999999999,548414.3025,1728.0,106639.19999999998,6580971.63,406128211.716375,3404.7225000000003,43211.0925,548414.3025,198665.55787500003,2521367.247375,31999974.550875,406128211.716375
1369.0,1487.4,1616.0400000000002,50653.0,55033.8,59793.48000000001,64964.80800000001,1369.0,54717.45,2186997.3225,50653.0,2024545.65,80918900.93249999,3234240990.3791246,1616.0400000000002,59449.770000000004,2186997.3225,64964.80800000001,2389880.754,87917292.3645,3234240990.3791246
2809.0,5180.75,9555.0625,148877.0,274579.75,506418.3125,934007.359375,2809.0,267289.6,25433866.24,148877.0,14166348.799999999,1347994910.72,128268074221.568,9555.0625,492972.8,25433866.24,934007.359375,48188091.199999996,2486160424.96,128268074221.568
2025.0,2398.5,2840.89,91125.0,107932.5,127840.04999999999,151419.43699999998,2025.0,103331.25,5272764.0625,91125.0,4649906.25,237274382.8125,12107584478.515625,2840.89,122390.125,5272764.0625,151419.43699999998,6523393.6625,281038324.53125,12107584478.515625
25.0,420.0,7056.0,125.0,2100.0,35280.0,592704.0,25.0,2123.75,180412.5625,125.0,10618.75,902062.8125,76630235.921875,7056.0,35679.0,180412.5625,592704.0,2997036.0,15154655.25,76630235.921875
25.0,423.5,7174.09,125.0,2117.5,35870.45,607645.4230000001,25.0,1962.5,154056.25,125.0,9812.5,770281.25,60467078.125,7174.09,33244.75,154056.25,607645.4230000001,2815830.325,13048564.375,60467078.125
1.0,78.8,6209.44,1.0,78.8,6209.44,489303.872,1.0,78.8,6209.44,1.0,78.8,6209.44,489303.872,6209.44,6209.44,6209.44,489303.872,489303.872,489303.872,489303.872
2025.0,4938.75,12045.0625,91125.0,222243.75,542027.8125,1321945.609375,2025.0,220529.24999999997,24016370.422499996,91125.0,9923816.249999998,1080736669.0124998,117695825711.0246,12045.0625,537846.3374999999,24016370.422499996,1321945.609375,59028635.54062499,2635796653.8693748,117695825711.0246
2116.0,892.4,376.35999999999996,97336.0,41050.4,17312.559999999998,7301.383999999998,2116.0,44521.1,936733.6225,97336.0,2047970.5999999999,43089746.635000005,906617636.536625,376.35999999999996,18776.29,936733.6225,7301.383999999998,364260.026,18172632.2765,906617636.536625
121.0,996.5999999999999,8208.359999999999,1331.0,10962.599999999999,90291.95999999999,743677.4159999999,121.0,11222.2,1040808.04,1331.0,123444.20000000001,11448888.440000001,1061832362.4080001,8208.359999999999,92430.12,1040808.04,743677.4159999999,8374168.8719999995,94297208.424,1061832362.4080001
784.0,557.1999999999999,396.00999999999993,21952.0,15601.599999999999,11088.279999999999,7880.598999999998,784.0,15204.0,294849.0,21952.0,425712.0,8255772.0,160103007.0,396.00999999999993,10805.699999999999,294849.0,7880.598999999998,215033.42999999996,5867495.1,160103007.0
676.0,1160.8999999999999,1993.6225,17576.0,30183.399999999998,51834.185,89015.24462499999,676.0,30070.3,1337607.9024999999,17576.0,781827.7999999999,34777805.464999996,1547010419.6363747,1993.6225,51639.9575,1337607.9024999999,89015.24462499999,2305724.102375,59724192.84662499,1547010419.6363747
3025.0,4680.5,7242.009999999999,166375.0,257427.5,398310.55,616295.0509999999,3025.0,256187.25,21696498.202499997,166375.0,14090298.75,1193307401.1374998,101061203802.33485,7242.009999999999,396391.545,21696498.202499997,616295.0509999999,33732920.479499996,1846371997.0327497,101061203802.33485
3025.0,3256.0,3504.6400000000003,166375.0,179080.0,192755.2,207474.68800000002,3025.0,174671.75,10086023.2225,166375.0,9606946.25,554731277.2375,32031696851.176624,3504.6400000000003,188010.32,10086023.2225,207474.68800000002,11130210.944,597092574.7720001,32031696851.176624
49.0,136.15,378.30249999999995,343.0,953.0500000000001,2648.1175,7357.983624999999,49.0,1157.45,27340.622499999998,343.0,8102.150000000001,191384.35749999998,4520771.9303749995,378.30249999999995,3216.0575,27340.622499999998,7357.983624999999,62552.318374999995,531775.107625,4520771.9303749995
961.0,2786.9,8082.010000000001,29791.0,86393.90000000001,250542.31000000003,726572.6990000001,961.0,87013.90000000001,7878687.61,29791.0,2697430.9000000004,244239315.91,22114688252.509003,8082.010000000001,252340.31000000003,7878687.61,726572.6990000001,22685393.869000003,708294016.139,22114688252.509003
2209.0,1894.1,1624.0899999999997,103823.0,89022.7,76332.22999999998,65450.82699999998,2209.0,84355.59999999999,3221307.04,103823.0,3964713.1999999997,151401430.88,5781601875.392,1624.0899999999997,72330.43999999999,3221307.04,65450.82699999998,2914916.7319999994,129818673.712,5781601875.392
4.0,40.1,402.00250000000005,8.0,80.2,804.0050000000001,8060.150125000001,4.0,78.5,1540.5625,8.0,157.0,3081.125,60467.078125,402.00250000000005,786.9625,1540.5625,8060.150125000001,15778.598125,30888.278125,60467.078125
4356.0,5270.099999999999,6376.022499999999,287496.0,347826.6,420817.4849999999,509125.3966249999,4356.0,345506.7,27404701.502499998,287496.0,22803442.2,1808710299.165,143462242130.51236,6376.022499999999,418010.75749999995,27404701.502499998,509125.3966249999,33378158.986374993,2188265414.9746246,143462242130.51236
0.0,0.0,3831.6099999999997,0.0,0.0,0.0,237176.65899999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3831.6099999999997,0.0,0.0,237176.65899999999,0.0,0.0,0.0
4096.0,6534.4,10424.409999999998,262144.0,418201.6,667162.2399999999,1064332.2609999997,4096.0,428038.4,44730681.61000001,262144.0,27394457.6,2862763623.0400004,299163271675.84106,10424.409999999998,682855.01,44730681.61000001,1064332.2609999997,69719496.521,4567002592.3810005,299163271675.84106
841.0,904.8,973.4399999999999,24389.0,26239.199999999997,28229.76,30371.327999999998,841.0,26859.800000000003,857846.4400000001,24389.0,778934.2000000001,24877546.76,794537372.728,973.4399999999999,28897.440000000002,857846.4400000001,30371.327999999998,901600.128,26764808.928000003,794537372.728
5184.0,8334.0,13398.0625,373248.0,600048.0,964660.5,1550825.734375,5184.0,604738.7999999999,70545720.7225,373248.0,43541193.599999994,5079291892.0199995,592524090206.3859,13398.0625,972201.6124999999,70545720.7225,1550825.734375,112532336.646875,8165667173.6293745,592524090206.3859
576.0,472.79999999999995,388.09,13824.0,11347.199999999999,9314.16,7645.373,576.0,11857.2,244085.40250000003,13824.0,284572.80000000005,5858049.66,120590393.10512501,388.09,9732.785,244085.40250000003,7645.373,191735.8645,4808482.42925,120590393.10512501
1.0,78.45,6154.4025,1.0,78.45,6154.4025,482812.876125,1.0,78.45,6154.4025,1.0,78.45,6154.4025,482812.876125,6154.4025,6154.4025,6154.4025,482812.876125,482812.876125,482812.876125,482812.876125
36.0,330.0,3025.0,216.0,1980.0,18150.0,166375.0,36.0,2042.3999999999999,115872.15999999999,216.0,12254.4,695232.96,39442883.26399999,3025.0,18722.0,115872.15999999999,166375.0,1029710.0,6372968.8,39442883.26399999
3249.0,1117.2,384.1600000000001,185193.0,63680.4,21897.120000000006,7529.536000000002,3249.0,64652.25,1286523.0625,185193.0,3685178.25,73331814.5625,1459238783.640625,384.1600000000001,22231.300000000003,1286523.0625,7529.536000000002,435733.4800000001,25215852.025000002,1459238783.640625
81.0,893.6999999999999,9860.49,729.0,8043.299999999999,88744.41,979146.657,81.0,8268.75,844101.5625,729.0,74418.75,7596914.0625,775518310.546875,9860.49,91231.875,844101.5625,979146.657,9059325.1875,83819285.15625,775518310.546875
576.0,474.0,390.0625,13824.0,11376.0,9361.5,7703.734375,576.0,11595.599999999999,233433.9225,13824.0,278294.39999999997,5602414.14,112783599.65587498,390.0625,9542.2125,233433.9225,7703.734375,188458.696875,4610319.969374999,112783599.65587498
576.0,2149.2,8019.202499999999,13824.0,51580.799999999996,192460.86,718119.5838749999,576.0,52491.600000000006,4783625.1225000005,13824.0,1259798.4000000001,114807002.94000001,10462505686.675877,8019.202499999999,195859.2825,4783625.1225000005,718119.5838749999,17539198.747875,428373629.71987504,10462505686.675877
576.0,1809.6000000000001,5685.160000000001,13824.0,43430.4,136443.84000000003,428661.0640000001,576.0,41948.399999999994,3054979.6224999996,13824.0,1006761.5999999999,73319510.94,5339646133.186624,5685.160000000001,131787.89,3054979.6224999996,428661.0640000001,9936806.906000001,230345463.53649998,5339646133.186624
5184.0,5428.8,5685.160000000001,373248.0,390873.60000000003,409331.5200000001,428661.0640000001,5184.0,394578.0,30033140.0625,373248.0,28409616.0,2162386084.5,164589115827.51562,5685.160000000001,413210.85000000003,30033140.0625,428661.0640000001,31156098.090000004,2264498760.7125,164589115827.51562
3025.0,5549.5,10180.810000000001,166375.0,305222.5,559944.55,1027243.7290000002,3025.0,305362.75,30825259.2025,166375.0,16794951.25,1695389256.1375,171143380355.24014,10180.810000000001,560201.8450000001,30825259.2025,1027243.7290000002,56524366.16050001,3110268653.5322504,171143380355.24014
49.0,527.8000000000001,5685.160000000001,343.0,3694.6000000000004,39796.12,428661.0640000001,49.0,3731.3499999999995,284142.30249999993,343.0,26119.449999999997,1988996.1174999995,151462054.34762496,5685.160000000001,40191.97,284142.30249999993,428661.0640000001,3030474.538,21424329.608499996,151462054.34762496
961.0,2280.0499999999997,5409.6025,29791.0,70681.54999999999,167697.6775,397876.263875,961.0,64934.15,4387558.6225000005,29791.0,2012958.6500000001,136014317.2975,9190399668.619627,5409.6025,154061.5075,4387558.6225000005,397876.263875,11331223.876625,322704936.684875,9190399668.619627
2500.0,1750.0,1225.0,125000.0,87500.0,61250.0,42875.0,2500.0,89120.0,3176949.7600000002,125000.0,4456000.0,158847488.0,5662595252.224001,1225.0,62384.0,3176949.7600000002,42875.0,2183440.0,111193241.60000001,5662595252.224001
9.0,151.8,2560.36,27.0,455.40000000000003,7681.08,129554.21600000001,9.0,466.04999999999995,24133.622499999998,27.0,1398.1499999999999,72400.8675,3749158.2553749997,2560.36,7860.71,24133.622499999998,129554.21600000001,397751.92600000004,1221161.2984999998,3749158.2553749997
5041.0,1405.8,392.04,357911.0,99811.8,27834.84,7762.392000000001,5041.0,98579.95,1927793.4025,357911.0,6999176.45,136873331.57750002,2676644749.701125,392.04,27491.31,1927793.4025,7762.392000000001,544327.9380000001,38170309.369500004,2676644749.701125
841.0,561.1500000000001,374.42250000000007,24389.0,16273.350000000002,10858.252500000002,7245.075375000002,841.0,17446.4,361922.56000000006,24389.0,505945.60000000003,10495754.240000002,217732612.09600005,374.42250000000007,11640.960000000001,361922.56000000006,7245.075375000002,225252.57600000003,7003201.536000001,217732612.09600005
5184.0,1872.0,676.0,373248.0,134784.0,48672.0,17576.0,5184.0,127872.0,3154176.0,373248.0,9206784.0,227100672.0,5601816576.0,676.0,46176.0,3154176.0,17576.0,1200576.0,82008576.0,5601816576.0
36.0,512.0999999999999,7284.622499999999,216.0,3072.5999999999995,43707.73499999999,621742.5303749999,36.0,2936.7,239561.3025,216.0,17620.199999999997,1437367.815,117253279.50862499,7284.622499999999,41774.557499999995,239561.3025,621742.5303749999,3565458.4826249992,20446557.168374997,117253279.50862499
4761.0,7890.15,13075.922499999999,328509.0,544420.35,902238.6525,1495231.7378749999,4761.0,528940.2000000001,58764489.64,328509.0,36496873.800000004,4054749785.16,450476824682.312,13075.922499999999,876584.23,58764489.64,1495231.7378749999,100237406.7005,6719719390.334,450476824682.312
144.0,615.0,2626.5625,1728.0,7380.0,31518.75,134611.328125,144.0,7345.200000000001,374666.41000000003,1728.0,88142.40000000001,4495996.92,229333309.56100002,2626.5625,31370.125,374666.41000000003,134611.328125,1607718.90625,19201653.512500003,229333309.56100002
324.0,798.3000000000001,1966.9225000000001,5832.0,14369.400000000001,35404.605,87233.01287500001,324.0,13824.9,589900.8024999999,5832.0,248848.19999999998,10618214.444999998,453073311.3601249,1966.9225000000001,34063.0175,589900.8024999999,87233.01287500001,1510694.8261250001,26162100.590874996,453073311.3601249
576.0,1881.6000000000001,6146.560000000001,13824.0,45158.4,147517.44000000003,481890.3040000001,576.0,43977.600000000006,3357689.7600000002,13824.0,1055462.4000000001,80584554.24000001,6152630716.224001,6146.560000000001,143660.16,3357689.7600000002,481890.3040000001,11262956.544000002,263242877.18400005,6152630716.224001
81.0,180.9,404.01000000000005,729.0,1628.1000000000001,3636.0900000000006,8120.6010000000015,81.0,1712.25,36195.0625,729.0,15410.25,325755.5625,6886110.640625,404.01000000000005,3824.025,36195.0625,8120.6010000000015,76862.90250000001,727520.7562500001,6886110.640625
729.0,2983.5,12210.25,19683.0,80554.5,329676.75,1349232.625,729.0,77155.2,8165877.76,19683.0,2083190.4,220478699.51999998,23334812286.975998,12210.25,315764.8,8165877.76,1349232.625,34892010.4,902329492.48,23334812286.975998
1225.0,3571.75,10414.2025,42875.0,125011.25,364497.08749999997,1062769.365125,1225.0,120839.25,11920101.502500001,42875.0,4229373.75,417203552.58750004,41154746442.45638,10414.2025,352332.72750000004,11920101.502500001,1062769.365125,35955554.841375,1216446358.330125,41154746442.45638
4.0,39.0,380.25,8.0,78.0,760.5,7414.875,4.0,55.1,759.0025,8.0,110.2,1518.005,20910.518875,380.25,537.225,759.0025,7414.875,10475.8875,14800.548750000002,20910.518875
36.0,117.30000000000001,382.20250000000004,216.0,703.8000000000001,2293.215,7472.0588750000015,36.0,737.4000000000001,15104.410000000002,216.0,4424.400000000001,90626.46,1856331.9890000003,382.20250000000004,2402.695,15104.410000000002,7472.0588750000015,46972.68725,295291.21550000005,1856331.9890000003
25.0,373.25,5572.6225,125.0,1866.25,27863.112500000003,415996.2696250001,25.0,1918.25,147187.32249999998,125.0,9591.25,735936.6124999999,56468416.277124986,5572.6225,28639.4725,147187.32249999998,415996.2696250001,2137936.622125,10987533.624625,56468416.277124986
676.0,2208.7000000000003,7216.5025000000005,17576.0,57426.200000000004,187629.065,613041.887375,676.0,56413.5,4707815.0625,17576.0,1466751.0,122403191.625,10214781731.859375,7216.5025000000005,184320.2625,4707815.0625,613041.887375,15658006.299375001,399928889.559375,10214781731.859375
256.0,1600.0,10000.0,4096.0,25600.0,160000.0,1000000.0,256.0,24556.0,2355457.5625,4096.0,392896.0,37687321.0,3615038494.046875,10000.0,153475.0,2355457.5625,1000000.0,15347500.0,235545756.25,3615038494.046875
64.0,234.0,855.5625,512.0,1872.0,6844.5,25025.203125,64.0,1815.6,51506.3025,512.0,14524.8,412050.42,11689355.352374999,855.5625,6638.287499999999,51506.3025,25025.203125,194169.909375,1506559.348125,11689355.352374999
3600.0,3630.0,3660.25,216000.0,217800.0,219615.0,221445.125,3600.0,221667.0,13648960.802499998,216000.0,13300020.0,818937648.1499999,50425403236.79612,3660.25,223514.22499999998,13648960.802499998,221445.125,13522610.612499999,825762128.5512499,50425403236.79612
1.0,70.45,4963.2025,1.0,70.45,4963.2025,349657.61612500006,1.0,70.45,4963.2025,1.0,70.45,4963.2025,349657.61612500006,4963.2025,4963.2025,4963.2025,349657.61612500006,349657.61612500006,349657.61612500006,349657.61612500006
121.0,1122.0,10404.0,1331.0,12342.0,114444.0,1061208.0,121.0,12598.849999999999,1311826.6224999998,1331.0,138587.34999999998,14430092.847499998,1502500622.0803747,10404.0,116825.7,1311826.6224999998,1061208.0,11916221.4,133806315.49499997,1502500622.0803747
4356.0,1316.7,398.0025,287496.0,86902.2,26268.165,7940.149875,4356.0,83760.59999999999,1610614.8099999998,287496.0,5528199.6,106300577.46,2044031255.3709996,398.0025,25318.545,1610614.8099999998,7940.149875,505104.97274999996,32131765.459499996,2044031255.3709996
9.0,150.45,2515.0225,27.0,451.34999999999997,7545.0675,126128.378375,9.0,482.54999999999995,25872.7225,27.0,1447.6499999999999,77618.1675,4161627.4141249997,2515.0225,8066.6275,25872.7225,126128.378375,404541.36912499997,1297517.0333749999,4161627.4141249997
729.0,549.45,414.12250000000006,19683.0,14835.150000000001,11181.3075,8427.392875000001,729.0,14353.2,282598.56,19683.0,387536.4,7630161.12,150229394.496,414.12250000000006,10818.060000000001,282598.56,8427.392875000001,220147.52100000004,5750880.696,150229394.496
2304.0,1178.4,602.7025,110592.0,56563.200000000004,28929.72,14796.346375000001,2304.0,57789.600000000006,1449495.6025,110592.0,2773900.8000000003,69575788.92,1745120230.6298752,602.7025,29556.972500000003,1449495.6025,14796.346375000001,725623.6748750001,35585117.041375004,1745120230.6298752
3600.0,3216.0,2872.96,216000.0,192960.0,172377.6,153990.65600000002,3600.0,194223.0,10478492.7025,216000.0,11653380.0,628709562.1500001,33919404802.62763,2872.96,173505.88,10478492.7025,153990.65600000002,9299915.168,561647208.8540001,33919404802.62763
1296.0,3310.2000000000003,8454.8025,46656.0,119167.20000000001,304372.89,777419.089875,1296.0,118837.8,10896931.102500001,46656.0,4278160.8,392289519.69000006,35971314415.90763,8454.8025,303531.54750000004,10896931.102500001,777419.089875,27909725.792625006,1001972814.8748751,35971314415.90763
900.0,1633.5,2964.8025000000002,27000.0,49005.0,88944.07500000001,161433.49612500003,900.0,47661.0,2523967.69,27000.0,1429830.0,75719030.7,4009827469.103,2964.8025000000002,86504.71500000001,2523967.69,161433.49612500003,4710181.731750001,137430040.7205,4009827469.103
144.0,232.20000000000002,374.42250000000007,1728.0,2786.4,4493.070000000001,7245.075375000002,144.0,2632.2,48114.4225,1728.0,31586.399999999998,577373.0700000001,10553898.575375,374.42250000000007,4244.422500000001,48114.4225,7245.075375000002,82129.57537500001,931014.0753750001,10553898.575375
